cluster,id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig
0,3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,The Time Of Our Lives (International Version),0.00112,0.652,0.698,0.000115,0.0886,-4.667,0.042,0.47,202067,10,0,96.021004,4
0,3f3yMkeyzbcfv1ZOrgu2nK,The Remains of Rock & Roll,After the Disco,0.012,0.622,0.676,1.8E-05,0.0804,-6.385,0.0252,0.709,294520,0,1,111.984001,3
0,3G6hD9B2ZHOsgf4WfNu7X1,Team,Pure Heroine,0.151,0.696,0.59,0,0.247,-7.428,0.0904,0.462,193059,6,1,99.984001,4
0,3gaQbhacVKwcsatM0FlSa9,Hard Work,Heartbreak Hits,0.106,0.686,0.86,0,0.341,-5.876,0.201,0.921,201503,2,1,156.684998,4
0,3gbBpTdY8lnQwqxNCcf795,Pompeii,Bad Blood,0.0755,0.679,0.715,0,0.271,-6.383,0.0407,0.571,214148,9,1,127.434998,4
0,3GpbwCm3YxiWDvy29Uo3vP,Right Round,R.O.O.T.S. (Route Of Overcoming The Struggle),0.009,0.72,0.672,0,0.232,-6.852,0.0551,0.705,204640,7,1,124.986,4
0,3HV23W4RT8HvPH2AP0lDOc,Bad Water,Carroll,0.0645,0.508,0.692,0.0434,0.0882,-4.783,0.0334,0.55,188427,9,1,125.106003,4
0,3IPnBzGRMg6BfViFxxa0Gq,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),0.262,0.737,0.637,0,0.319,-6.308,0.0735,0.537,124733,6,0,100.032997,4
0,3jLdAQ7guhHOppAj02RJmW,Electronic Girl,Here comes a new challenger!,0.0158,0.703,0.687,0.0254,0.2,-6.844,0.0298,0.768,310432,9,1,122.053001,4
0,3KGjaHIYe8WPqGxiXRojAU,State Line,The Dip,0.425,0.607,0.491,0.000507,0.109,-6.643,0.0888,0.69,172400,11,1,88.780998,4
0,3krYebqW8kK4xgG8vtTD3T,Maniac,Pure '80s: #1s,0.0553,0.611,0.704,0,0.0694,-6.708,0.049,0.731,257933,3,0,156.690002,4
0,3LuLUNgRmmgcr14dTIWH2S,Trampoline,Bonito Generation,0.0525,0.856,0.863,0,0.384,-4.318,0.057,0.673,243840,10,0,124.998001,4
0,3lZx3qZSkO4iyfJ9onMbpK,Stop,Soul Side of Town,0.229,0.707,0.827,4.7E-05,0.405,-7.262,0.0784,0.894,264957,11,0,97.975998,4
0,3mcG2NI5G5vhrQtRda1YnA,The Middle,Bleed American (Deluxe Edition),0.0424,0.629,0.897,0,0.263,-3.401,0.0483,0.93,168253,2,1,161.944,4
0,3Nr387RSd7sS1IRE1P56OM,Season Of Love,Let It Snow,0.0855,0.672,0.738,0,0.127,-6.676,0.0297,0.845,220640,0,1,113.011002,4
0,3NxAxBnK66q0ZpIWeH9xlp,L.A. Story,L.A. Story,0.0784,0.593,0.872,0,0.286,-4.525,0.0959,0.523,208000,1,0,91.963997,4
0,3nYFh1YqIzXibyCB7edcNB,Psyche's Dagger,Swagger,0.00273,0.348,0.882,1.7E-05,0.422,-3.766,0.0649,0.64,250587,2,1,165.845001,4
0,3pVbA69fLbVMwEv7ESCTm5,Jealous (I Ain't With It),Jealous (I Ain't With It),0.00823,0.739,0.82,0,0.2,-6.099,0.0889,0.775,228027,5,0,127.984001,4
0,3R1mpCoNa5oVrXRuBDxqq3,Santa Ana,Santa Ana,0.00305,0.753,0.641,1.9E-05,0.0764,-7.662,0.0287,0.444,277000,7,1,110.028,4
0,3tbwKbrgDNjT4JvM4SVAtz,No Mercy,No Mercy,0.0466,0.634,0.621,0,0.128,-5.936,0.0288,0.844,154465,2,1,105.049004,4
0,3tCwjWLicbjsMCvXhN0WOE,Rude,Rude,0.0435,0.743,0.807,0,0.309,-3.78,0.0364,0.899,224773,1,1,144.061996,4
0,3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,Kiss (Deluxe),0.0123,0.778,0.585,0,0.108,-6.502,0.0435,0.626,193400,7,1,120.069,4
0,3uFp6gGgNMtSEmzx1cHTG4,Half of the Way,Hill Climber,0.0406,0.688,0.731,0,0.085,-6.387,0.0766,0.728,196905,2,1,107.195,4
0,3VjmFr6ApusJwvCHAkbo7X,Moment,Moment,0.459,0.755,0.779,0.0306,0.125,-6.546,0.0519,0.562,233333,9,1,108.026001,4
0,3w3y8KPTfNeOKPiqUTakBh,Locked Out Of Heaven,Unorthodox Jukebox,0.049,0.726,0.698,0,0.309,-4.165,0.0431,0.867,233478,5,1,143.994003,4
0,3wJIAMuPdEoBddWlovWXCX,One More Night,One More Night,0.0463,0.712,0.799,0,0.0836,-3.44,0.0329,0.7,219480,5,0,93.014999,4
0,3wvUVnXNefQvKYtj7yo0Pl,Leila,The Shapes (Japan Deluxe Edition),0.0896,0.748,0.797,0.000133,0.153,-4.644,0.0394,0.866,226844,4,0,104.042,4
0,3x3lq0IUkLEv4apfJxwgwd,Fiona Coyne,Fiona Coyne/Fall Harder,0.0105,0.667,0.875,3E-06,0.336,-5.274,0.122,0.715,244292,11,0,110.028999,4
0,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,Breakaway,0.00165,0.662,0.741,0.0303,0.114,-5.406,0.0334,0.404,188960,0,1,131,4
0,3xZek9XkEaX130o3XN9cvd,Goofy Goober Rock,SpongeBob's Greatest Hits,1.3E-05,0.527,0.868,0.0247,0.229,-6.136,0.0287,0.643,174027,2,1,105.987,4
0,3y8rEUEUdmAcPCpPoLotnO,Run-Around,Travelogue: Blues Traveler Classics,0.0721,0.58,0.899,0,0.0942,-5.503,0.0818,0.847,280093,7,1,152.311005,4
0,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,The Marshall Mathers LP,0.0339,0.95,0.665,0,0.0453,-4.286,0.061,0.76,284200,5,0,104.503998,4
0,3YGH46uhVtSYP0eTF48Iqk,Clockwork,Escape EP,0.128,0.742,0.61,0.0337,0.0571,-6.148,0.0299,0.455,282189,7,1,114.007004,4
0,3Yr4gXagnFlMVGpMWAkOPa,Blackout,Hell Is What You Make It,0.00718,0.666,0.839,0,0.054,-4.629,0.139,0.792,210200,6,1,122.955002,4
0,3YZE5qDV7u1ZD1gZc47ZeR,Underneath the Tree,Wrapped In Red,0.0013,0.509,0.812,2E-05,0.214,-5.438,0.0537,0.689,229640,8,1,159.876007,4
0,3ZoLqDFPHCyq4jeIMHBODq,Hangin' with My Baby,Soul Side of Town,0.0439,0.703,0.914,0.00123,0.161,-6.455,0.0755,0.843,328480,7,1,108.992996,4
0,3ZpiT9OFY8BawTHDTi1Pfz,Big Yellow Taxi,Hard Candy,0.00253,0.63,0.88,0,0.209,-4.313,0.0598,0.835,225573,1,1,88.042,4
0,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Infinity On High,0.00539,0.459,0.884,0,0.107,-5.005,0.0644,0.615,203507,10,0,154.867996,4
0,41Ypl7Pzkod2H0VlcZH5DS,Me And My Broken Heart,Me And My Broken Heart,0.00653,0.552,0.773,0,0.257,-4.626,0.0324,0.514,193975,5,0,174.033005,4
0,42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind,0.00832,0.64,0.864,0,0.123,-6.576,0.0315,0.7,268360,7,1,102.026001,4
0,45wBTYlOx3FsuFluuuRRQh,Love Me Harder,My Everything,0.0102,0.476,0.72,0,0.0639,-4.357,0.0346,0.218,236133,1,0,99.054001,4
0,47GzY1mRitwIHIdlgeBu00,Ladies Don't Play Guitar,Yours Conditionally,0.388,0.676,0.557,4.5E-05,0.0623,-5.509,0.0273,0.661,224093,7,0,99.955002,4
0,48td6xvpokdYwvbl3JIiXP,Love Never Felt so Good,XSCAPE,0.132,0.775,0.719,2E-06,0.0662,-6.212,0.0435,0.712,246027,7,0,117.513,4
0,4a5cwZZc57KyccBxFS2yjV,She's So Mean,She's So Mean,0.0137,0.671,0.868,1E-06,0.19,-3.7,0.0377,0.674,230608,0,1,118.014999,4
0,4aWn4NHlELpOehxsBaQeoe,Don't You (Forget About Me),Once Upon A Time (Deluxe),0.168,0.66,0.816,0.0181,0.0608,-6.61,0.0299,0.678,263040,2,1,111.346001,4
0,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,0.0938,0.567,0.795,0,0.114,-4.985,0.134,0.635,187613,9,0,170.059998,4
0,4bvbPKI8nv8PGtXvCog5aU,Koreatown,Sure Sure,0.158,0.727,0.728,0.000893,0.0917,-5.722,0.0318,0.677,203964,2,0,105.987999,4
0,4dJ80fwEpvaaHZeMGGxXYb,Dans Un Autre Reve,Mode,0.351,0.708,0.689,0,0.118,-7.049,0.0543,0.845,237208,6,0,105.984001,4
0,4E6cwWJWZw2zWf7VFbH7wf,Love Song,Little Voice,0.0208,0.583,0.786,0,0.188,-3.142,0.0301,0.573,258827,2,0,123.052002,4
0,4EnwhEyuVrC1CgvSur5YL4,"Bet On It - From ""High School Musical 2""/Soundtrack Version",High School Musical 2,0.0297,0.8,0.662,0,0.0697,-6.435,0.0623,0.469,197500,5,0,137.035004,4
0,4fIWvT19w9PR0VVBuPYpWA,Haven't Met You Yet,Crazy Love,0.152,0.615,0.733,0,0.109,-4.808,0.0335,0.796,244587,8,1,122.580002,4
0,4g1ruOxyGYDrLnqfrcWXKr,Lonely,Pluto,0.00653,0.596,0.834,1.2E-05,0.169,-4.357,0.0707,0.591,204453,7,1,105.049004,4
0,4g3r5CGqyoLjk4BgVuKSfR,Hussy,Blocked Numbers,0.169,0.659,0.594,2E-06,0.142,-6.333,0.027,0.779,279093,9,0,119.530998,4
0,4gdQamULpFs7WeyFGfmTCZ,Lose My Cool - Franc Moody Remix,Lose My Cool (Remixes),0.0538,0.822,0.515,0.0134,0.37,-5.315,0.0404,0.748,257302,1,1,103.001999,4
0,4H1ZiD0aytFHoOiosVmT1w,DONTTRUSTME,WANT (Deluxe),0.0163,0.791,0.713,0,0.189,-3.742,0.254,0.514,192573,5,0,130.011993,4
0,4hh1lvWiUaLMOcVXhyK6TA,Dear To Me,Plural,0.0508,0.73,0.573,0.0472,0.062,-7.009,0.0375,0.6,241480,1,1,117.692001,4
0,4HqxTpbXpLO1jgKJppk8Gl,"Oh, Loretta!","Oh, Loretta!",0.347,0.655,0.554,0.101,0.122,-6.898,0.0519,0.696,269283,7,1,176.128998,4
0,4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,Oracular Spectacular,8.7E-05,0.438,0.94,0.0777,0.3,-3.249,0.0452,0.421,261000,2,1,100.989998,3
0,4IWQXV01Lp0wsXCXo09EBr,I Want It That Way,Nu Funk,0.0342,0.717,0.891,2E-06,0.406,-4.323,0.0567,0.821,167277,6,0,118.959999,4
0,4kgsK0fftHtg9gZOzkU5T2,Dark Horse,PRISM (Deluxe),0.00396,0.645,0.589,0,0.145,-6.131,0.0523,0.35,215672,6,1,131.899002,4
0,4mlSKXejX6mtuRpwgVzAB4,Open,Escape EP,0.198,0.695,0.738,0.00211,0.323,-6.825,0.0275,0.66,288954,9,1,102.000999,4
0,4nI8e3fy1hHvhCvJURv5JI,Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,0.15,0.746,0.848,2E-06,0.37,-4.638,0.0331,0.756,214907,2,1,138.046997,4
0,4NTWZqvfQTlOMitlVn6tew,The Show Goes On,Lasers,0.0189,0.591,0.889,0,0.155,-3.839,0.115,0.65,239613,7,1,143.067001,4
0,4PYTMO1VMWLPVvGUtqkUwv,Higher,Rokstarr,0.0349,0.528,0.9,0,0.144,-4.301,0.0759,0.558,188133,8,0,127.986,4
0,4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything,Planet Pit (Deluxe Version),0.192,0.671,0.939,0,0.298,-3.206,0.161,0.529,252307,8,1,129.022995,4
0,4QRZirU4s1f30iDHzuKncj,Wake Me Up,Wake Me Up,0.00389,0.516,0.806,0.000674,0.115,-5.133,0.0538,0.577,249693,2,1,124.117996,4
0,4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,No Strings Attached,0.0408,0.614,0.928,0.00104,0.0845,-4.806,0.0516,0.879,200560,8,0,172.656006,4
0,4rZ0E41vSsttJd2AzaI4Y1,"Merry Christmas, Kiss My Ass",Dirty Work (Deluxe Version),0.0216,0.584,0.971,0,0.439,-3.041,0.0702,0.782,199733,1,0,128.091995,4
0,4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Gossamer,0.0338,0.566,0.755,0,0.315,-5.526,0.0368,0.445,264493,11,1,101.005997,4
0,4sK96UnGx3NjBaqvfTG2dm,Too Close,The Lateness Of The Hour,0.0137,0.579,0.731,0,0.113,-4.16,0.0452,0.284,256560,11,0,126.07,4
0,4TcrTb8W4lKkoi62nwU5GO,Moon Child,Triggerpunkte,0.0568,0.606,0.713,0.00262,0.0814,-5.987,0.0314,0.549,279841,9,1,120.015999,4
0,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),7/27 (Deluxe),0.103,0.803,0.585,4E-06,0.0644,-5.861,0.0432,0.593,214480,8,1,105.016998,4
0,4teYxVXijMtSFMqNgf8m8z,BRNT (feat. The EMEFE Horns),BRNT (feat. The EMEFE Horns),0.0707,0.767,0.856,0.112,0.194,-5.19,0.0683,0.892,268439,5,0,95.997002,4
0,4VbDJMkAX3dWNBdn3KH6Wx,Helena Beat,Torches,0.0127,0.67,0.876,0.00302,0.109,-4.905,0.0536,0.736,276173,5,0,126.968002,4
0,4vLqMaYufCNrk4D2DA3mja,Nomu,Nomu,0.00692,0.462,0.9,0,0.113,-3.318,0.0868,0.539,167759,1,0,91.122002,4
0,4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,THE E.N.D. (THE ENERGY NEVER DIES),0.0823,0.741,0.748,0,0.34,-6.299,0.0264,0.6,289133,0,1,127.964996,4
0,4VqPOruhp5EdPBeR92t6lQ,Uprising,The Resistance,0.000202,0.602,0.905,0.064,0.117,-4.046,0.0775,0.411,304840,2,1,128.018997,4
0,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Be Not Nobody,0.323,0.56,0.825,0,0.161,-3.862,0.0379,0.268,237493,11,1,94.931,4
0,4W8iitrK5csxU1kqBeT5Js,Peach Pit,Sweet FA,0.00331,0.511,0.804,0.00173,0.129,-5.364,0.0395,0.282,287080,6,0,123.915001,4
0,4wd0L0sDYDLYtNIWvDOFZW,What Could Have Been,Stratford Ct. | Delector,0.0593,0.766,0.877,0.00488,0.0829,-6.992,0.0772,0.9,183125,10,0,87.988998,4
0,4xnjQeIMxIne3ADizSnqlI,Lucky Strike,Overexposed,0.000637,0.674,0.74,0,0.111,-4.517,0.0419,0.431,185280,11,0,143.998001,4
0,4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,She's So Unusual,0.22,0.71,0.799,0.000602,0.349,-4.897,0.0328,0.725,238267,6,1,120.372002,4
0,4ycLiPVzE5KamivXrAzGFG,Fuck You,The Lady Killer,0.129,0.69,0.834,0,0.136,-5.79,0.0566,0.738,222933,0,1,127.43,4
0,4YPhn26bIFm2KUkL1VLzQG,Say It Ain't So,Weezer (Deluxe Edition),0.00328,0.635,0.435,7E-06,0.071,-7.521,0.031,0.459,256880,3,1,76.098,4
0,4z1gmF4S1YsTj1pxiU47Qx,Here (In Your Arms),Zombies! Aliens! Vampires! Dinosaurs! And More!,0.213,0.706,0.621,0.00208,0.253,-6.797,0.0386,0.785,240547,5,1,126.028,4
0,4zIaXqKCXZs02eB6jEe5Mf,Mr. Saxobeat - Radio Edit,Saxobeats,0.0239,0.711,0.928,0.000278,0.133,-4.162,0.0527,0.745,195280,11,0,127.046997,4
0,500Tkm3vJmVtdUwdCVxCTb,Run-Around,Four,0.0904,0.634,0.86,0,0.163,-7.161,0.0612,0.876,280040,7,1,151.843002,4
0,500VeZSGUTLgJd1SRAgos7,我がままなハイヒール,Dress Down EP,0.158,0.769,0.788,0.0202,0.0417,-6.158,0.0475,0.652,306149,7,1,106.654999,4
0,52a6VcF23v5HB7KfDEmBHq,Carried Away,Gossamer,0.0176,0.772,0.826,9E-06,0.383,-5.135,0.0344,0.871,221973,0,1,119.995003,4
0,546QTayX6j4GcZsfTRrVnL,Remember the Name (feat. Styles of Beyond),Petrified / Remember The Name,0.0583,0.688,0.835,3E-06,0.0795,-4.162,0.0911,0.88,230493,8,1,84.858002,4
0,5657PhWAGMjC6GgXcbFrL5,Darwin Derby,Darwin Derby,0.043,0.815,0.759,0,0.331,-6.43,0.0767,0.907,195419,10,1,117.919998,4
0,5bgYTzUDzerRFN7fp86MkQ,Night By Night,Business Casual,0.00646,0.684,0.896,0.0129,0.0924,-4.16,0.0349,0.573,225400,8,1,125.981003,4
0,5bj4hb0QYTs44PDiwbI5CS,Wonderwall,(What's The Story) Morning Glory,0.00228,0.413,0.85,0,0.124,-5.593,0.0362,0.481,258907,2,1,174.423004,4
0,5bXvX1Bww0jDDouIASaT2n,Fall Harder,Fiona Coyne/Fall Harder,0.0209,0.626,0.831,0.0315,0.0707,-6.284,0.0412,0.441,282977,8,1,154.945999,4
0,5dLF41mBaC8ELD3YtXgXEP,Born Too Late,Warm Blanket,0.111,0.636,0.778,2E-06,0.0723,-5.152,0.0297,0.953,281187,5,1,100.219002,4
0,5DypD7XtG4L7a9tMF9FOIg,What A Fool Believes,Gizmodgery,0.169,0.85,0.652,0,0.178,-4.543,0.0515,0.965,222733,8,1,120.031998,4
0,5eU8qMd0TpaLqTGDZJaLDs,Need You Tonight,Kick,0.0713,0.801,0.723,0.154,0.0675,-4.985,0.0689,0.883,180518,10,0,109.029999,4
0,5FeuH4LtGxDWkSkhRG47QT,You Make Me Feel... - feat. Sabi,You Make Me Feel... (feat. Sabi),0.0191,0.668,0.857,7E-06,0.0385,-2.944,0.0535,0.748,215693,7,0,131.959,4
0,5fGWdNGGnvKrrHL6U7c1Vp,Humility (feat. George Benson),Humility (feat. George Benson),0.144,0.632,0.807,0.0211,0.125,-5.893,0.126,0.784,197933,0,1,160.173996,4
0,5Fli1xRi01bvCjsZvKWro0,Houdini,Torches,0.00762,0.632,0.908,0.000172,0.167,-3.511,0.0458,0.764,202467,8,1,110.024002,4
0,5FljCWR0cys07PQ9277GTz,The Other Side,Talk Dirty,0.0525,0.561,0.836,0,0.136,-3.939,0.1,0.517,226987,9,1,127.922997,4
0,5FMXrphygZ4z3gVDHGWxgl,Copacabana (At the Copa),Dance Vault Mixes - Copacabana (At The Copa),0.333,0.606,0.899,0.000102,0.0754,-6.412,0.0758,0.66,236760,7,0,116.735001,4
0,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,AM,0.186,0.548,0.532,0.000263,0.217,-7.596,0.0323,0.405,272394,5,1,85.029999,4
0,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,How To Save A Life,0.269,0.64,0.743,0,0.101,-4.08,0.0379,0.361,262533,10,1,122.035004,4
0,5GH3j9J7cFglHWFpqmWIXe,Good Together,Warm On A Cold Night (Deluxe),0.0874,0.683,0.658,0.000487,0.133,-5.46,0.0293,0.507,228522,5,0,96.989998,4
0,5hwThVlD3S3H7rchIUDrH9,Ivan,Von Sell,0.0286,0.595,0.792,0.0207,0.109,-4.674,0.028,0.398,206000,0,0,105.007004,4
0,5i7fZq3chLyCHo3VeB6goD,First Of The Year (Equinox),More Monsters and Sprites EP,0.00711,0.429,0.948,0.0148,0.0812,-3.657,0.227,0.55,261517,5,0,115.785004,3
0,5IGgiEIe8lQYYTiljFo0vr,Campus Fashion,Campus Fashion,0.0484,0.519,0.874,1E-06,0.337,-5.62,0.0357,0.709,182787,9,1,169.977005,4
0,5J3rc7eMOi86jEPzjIuL6h,Feel Good (feat. Russ Liquid),Above Water,0.188,0.602,0.671,0.00742,0.131,-6.125,0.189,0.494,226105,11,0,95.598,4
0,5jAgU2QzailYWu02FzkxsT,Undefeated,Undefeated,0.000474,0.612,0.835,0,0.293,-4.158,0.0388,0.549,216280,0,1,129.914993,4
0,5JGxJFdgOQdJZdmyEzDtTj,Everybody Talks,Everybody Talks,0.00895,0.476,0.918,0,0.292,-3.988,0.0616,0.717,179387,8,1,154.897003,4
0,5JtPGzRgrWxkXX9LoROq3d,1901,Wolfgang Amadeus Phoenix,0.0564,0.604,0.825,5.8E-05,0.192,-5.373,0.0429,0.707,193107,0,1,144.085007,4
0,5JVccMKbfvFUYqb6DmbfQn,Darwin Derby,Hill Climber,0.043,0.815,0.759,0,0.331,-6.43,0.0767,0.907,195419,10,1,117.919998,4
0,5jzX4dWVQeBTtfBaXnMRt5,DONTTRUSTME,WANT,0.0163,0.791,0.713,0,0.189,-3.742,0.254,0.514,192573,5,0,130.011993,4
0,5KboIqx30dztT6wmEVFn17,Baby I Don’t Know Oh Oh (feat. Charles Jones),Mr Finish Line,0.193,0.638,0.477,0.000153,0.358,-6.144,0.055,0.484,208955,7,1,112.737,4
0,5LE5yNj3zJtNPbjTfCgRZN,Tuesday,Tuesday,0.00776,0.704,0.669,0.012,0.448,-6.147,0.0477,0.68,269501,4,0,122.962997,4
0,5m0vxsPTxR6Gemgq6Dbp5V,Call You Back (feat. Haley Dekle),Call You Back,0.0846,0.875,0.7,4E-05,0.0897,-4.937,0.116,0.711,169636,10,0,109.950996,4
0,5M9jOReAKGZ2AttVefFjTY,Don't Look Down,Don't Look Down,0.00406,0.575,0.831,0.000449,0.111,-5.972,0.0356,0.377,223140,0,1,127.990997,4
0,5MTQHfYH4RkJMtmtBQmnEj,Down Under,The Essential Men At Work,0.0914,0.741,0.808,0.0147,0.0488,-4.367,0.026,0.908,223760,11,0,107.234001,4
0,5oQcOu1omDykbIPSdSQQNJ,1985,A Hangover You Don't Deserve,0.000242,0.606,0.887,0,0.337,-4.404,0.0598,0.903,193000,4,1,119.973999,4
0,5QigTZgYVndnuDlPQA1lG2,Just Dance,Just Dance,0.000513,0.726,0.798,0.0221,0.355,-4.708,0.0749,0.816,212421,9,0,120.015999,4
0,5rKor0rlCbaA7j755zhnhb,"So Sad, So Sad","Cult of Personality - So Sad, So Sad",0.0748,0.397,0.518,0.00634,0.133,-7.156,0.0327,0.262,232567,4,1,113.737,4
0,5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,Working Class Dog,0.164,0.727,0.832,0,0.105,-5.851,0.05,0.822,194120,2,1,131.703003,4
0,5SxkdsY1ufZzoq9iXceLw9,no tears left to cry,no tears left to cry,0.0375,0.703,0.696,6E-06,0.274,-5.482,0.0529,0.366,205947,0,1,121.969002,4
0,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),SUGAR,0.0185,0.636,0.815,0,0.163,-5.098,0.0581,0.636,219043,5,0,123.063004,4
0,5U8hKxSaDXB8cVeLFQjvwx,The Monster,The Marshall Mathers LP2 (Deluxe),0.0492,0.784,0.85,0,0.112,-3.679,0.0691,0.567,250189,9,1,110.003998,4
0,5Ue25r0VGvZR7vaw3iB0gZ,Turn All the Lights On,rEVOLVEr (Deluxe Version),0.0382,0.697,0.807,0,0.471,-3.049,0.0587,0.732,216440,6,0,127.010002,4
0,5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),B.o.B Presents: The Adventures of Bobby Ray,0.0127,0.549,0.932,0,0.347,-4.11,0.343,0.787,196133,8,0,82.439003,4
0,5WnAazQLgDtpmMJtD332vS,Spook City,Spook City,0.00992,0.689,0.744,0.014,0.0545,-4.446,0.0373,0.934,223859,8,0,119.991997,4
0,5Wu1dVxthFFJujc8It3V6K,Save a Place,Disco Champs,0.13,0.726,0.809,0.000137,0.0526,-6.804,0.0344,0.956,286680,5,0,121.886002,4
0,5YAY2D4s3o0QNOpFwEsynX,Black Or White,Michael Jackson: The Ultimate Collection,0.177,0.767,0.895,0.0253,0.0683,-3.633,0.0871,0.884,256187,9,1,114.789001,4
0,5yEPxDjbbzUzyauGtnmVEC,Bitter Sweet Symphony,Urban Hymns,0.0415,0.389,0.889,0,0.463,-6.546,0.0442,0.524,358427,9,1,171.121002,4
0,5Zok5MqrCUmmG0HAsG6d6t,Millenial Christmas Fair,"12GB of Christmas, Vol. 2",0.0257,0.597,0.46,0.00096,0.0707,-7.428,0.0313,0.566,148500,7,1,100.038002,3
0,60T6dfF5Q7KL2ujEefzoCE,still feel.,still feel.,0.148,0.779,0.525,0,0.0675,-5.756,0.0487,0.698,247438,10,0,120.017998,4
0,62cr4T5CnlHhRVPLQQ3Var,Work It Out,Cory Wong and the Green Screen Band,0.0171,0.84,0.726,0.0284,0.0864,-6.442,0.046,0.864,339976,1,0,116.002998,4
0,62zFEHfAYl5kdHYOivj4BC,International Love,Planet Pit (Deluxe Version),0.0124,0.669,0.855,0,0.335,-3.035,0.0499,0.648,227280,0,0,120.044998,4
0,65HmMmSpSTBnn7lwfEt9kC,Turning Into Water,Turning Into Water,0.00351,0.431,0.688,0.00459,0.119,-4.432,0.0411,0.607,201400,7,1,127.031998,4
0,66A20vw98rh2yQM5P5EoIF,Cherry,Cherry,0.0338,0.656,0.784,0.233,0.175,-6.389,0.0354,0.802,271952,7,0,108.245003,4
0,6A1GBCMwbfhkB9e1thR8a8,Location Unknown ◐,Love Me / Love Me Not,0.216,0.682,0.65,9E-06,0.0947,-7.231,0.0457,0.378,290385,5,1,109.986,4
0,6Ac4NVYYl2U73QiTt11ZKd,Hooked on a Feeling,Hooked On A Feeling,0.261,0.547,0.82,0,0.3,-6.728,0.0805,0.933,172867,8,1,118.208,4
0,6AKoio5a5qRiIK6QvYJJrr,レイディ・ブルース,CIGARETTE & ALCOHOL,0.0605,0.712,0.781,0.00783,0.26,-6.256,0.0421,0.686,260360,2,0,104.947998,4
0,6b8Be6ljOzmkOmFslEb23P,24K Magic,24K Magic,0.034,0.818,0.803,0,0.153,-4.282,0.0797,0.632,225983,1,1,106.970001,4
0,6BaxqcoEM9r3LXisTyJjST,Ridin' Solo,Jason Derulo,0.128,0.442,0.83,0,0.129,-4.02,0.146,0.578,215747,9,1,89.337997,4
0,6bmiCq5ClXjnGQIScg8MKQ,Threw It On The Ground,Turtleneck & Chain,0.00113,0.672,0.822,6E-06,0.0728,-4.289,0.354,0.639,158520,8,1,129.117004,4
0,6BtmXhTJMM9sBTHeYYASGz,It's Time,Night Visions,0.0162,0.656,0.884,0,0.145,-4.748,0.0372,0.86,237987,2,1,105.009003,4
0,6cIGKs4Y33jby1ZbRXIpnV,Stronger,Stronger,0.0135,0.722,0.779,0.000186,0.0767,-4.67,0.0447,0.822,221467,7,1,125.029999,4
0,6dFZU9jUCwHHnytKYeuXz3,Sugar How You Get So Fly,Sugar How You Get So Fly,0.0214,0.632,0.743,0,0.417,-5.992,0.0407,0.479,217829,3,0,123.017998,4
0,6DG0nvSxKhtUi0J92313OV,Know the Feelin',Me Again,0.0418,0.621,0.573,1.3E-05,0.129,-5.978,0.28,0.659,211440,10,0,83.899002,4
0,6Dg2RJihNlbkLSmtXY3p5f,Warm On A Cold Night,Warm On A Cold Night (Deluxe),0.185,0.342,0.609,0.00052,0.0799,-5.68,0.0943,0.401,261595,8,1,82.988998,4
0,6e40mgJiCid5HRAGrbpGA6,I Want It That Way,The Hits--Chapter One,0.216,0.689,0.702,0,0.159,-5.642,0.0261,0.484,213600,6,0,99.030998,4
0,6epn3r7S14KUqlReYr77hA,Baby,My World 2.0,0.0544,0.656,0.841,0,0.122,-5.183,0.232,0.522,214240,5,0,65.024002,4
0,6FxbwB6o1MKOy0dHvxNr2W,Undone - The Sweater Song,Weezer (Deluxe Edition),0.00556,0.45,0.652,0.000786,0.0933,-5.541,0.0276,0.514,304987,6,1,80.127998,4
