id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig,decade
2TSVJz7sJIUInkzWVJIsCf,"I Can Dream About You","Streets Of Fire",0.100000,0.747000,0.533000,0.000000,0.034400,-12.165000,0.055400,0.875000,247800,9,1,112.987000,4,5
31MOjWj3CT3dCQsMV2b8Wu,"Blue Monday '88","The Best Of New Order",0.000065,0.681000,0.893000,0.383000,0.062600,-8.485000,0.037800,0.951000,244720,7,1,130.475006,4,5
6SsP9PE7JT83QZA8kEYHVV,"More Than This","Roxy Music Collection",0.042400,0.657000,0.552000,0.039000,0.106000,-11.770000,0.025500,0.759000,272857,6,1,128.494003,4,5
3XDeeP9wBZzGhIPZmLfEEx,"Karma Chameleon","Colour By Numbers",0.214000,0.661000,0.552000,0.000000,0.206000,-12.385000,0.033700,0.928000,252760,10,1,92.056000,4,5
1KsI8NEeAna8ZIdojI3FiT,"Hungry Heart","The River",0.085700,0.641000,0.894000,0.009000,0.157000,-7.410000,0.027300,0.972000,199453,8,1,109.822998,4,5
5dRQUolXAVX3BbCiIxmSsf,"Your Love","Super Hits",0.103000,0.555000,0.757000,0.000001,0.063100,-7.868000,0.060100,0.582000,221840,1,0,129.606995,4,5
4uLU6hMCjMI75M1A2tKUQC,"Never Gonna Give You Up","Whenever You Need Somebody",0.115000,0.721000,0.939000,0.000038,0.108000,-11.823000,0.037600,0.914000,213573,8,1,113.308998,4,5
7aHRctaQ7vjxVTVmY8OhAA,"We Built This City","Knee Deep In The Hoopla",0.052000,0.661000,0.908000,0.000000,0.070800,-4.897000,0.039000,0.656000,296080,5,1,144.091003,4,5
2gQaQUhDCNGfBVXTvxAmXQ,"Shout","Songs From The Big Chair",0.174000,0.511000,0.942000,0.000019,0.139000,-10.407000,0.042900,0.498000,393667,0,1,97.908997,4,5
6HA97v4wEGQ5TUClRM0XLc,"99 Luftballons","99 Luftballons",0.089000,0.466000,0.438000,0.000006,0.113000,-12.858000,0.060800,0.587000,233000,4,1,193.100006,4,5
6lUXKiuZ4n7fgLJU8wJtBf,"Ebony & Ivory","Pop Music: The Modern Era 1976-1999",0.148000,0.632000,0.559000,0.000000,0.051500,-11.564000,0.035500,0.757000,222467,4,1,80.709000,4,5
4qO03RMQm88DdpTJcxlglY,"Call Me","Atomic/Atomix",0.000785,0.560000,0.825000,0.002460,0.089200,-6.711000,0.034700,0.740000,212600,2,0,142.669006,4,5
7FwBtcecmlpc1sLySPXeGE,"Dancing In the Dark","Born In The U.S.A.",0.011500,0.527000,0.942000,0.000000,0.188000,-5.640000,0.036600,0.495000,241307,1,0,148.723007,4,5
1YGZyfvdgZxzipWoWYVKxi,"Kids In America","Kim Wilde",0.095300,0.557000,0.782000,0.000007,0.118000,-3.899000,0.047500,0.305000,205533,4,1,159.621002,4,5
7KY40pRBPKQSaSe0j5nKUK,"The Boys Of Summer","The Very Best Of",0.399000,0.516000,0.776000,0.001280,0.210000,-6.409000,0.041200,0.859000,288333,6,1,177.399002,4,5
15ob9SMGLWrexuPuyuMjKl,"Gloria - LP Single Version","The Best Of Branigan",0.135000,0.775000,0.866000,0.037600,0.152000,-3.598000,0.029500,0.876000,295067,9,1,131.339996,4,5
0qi4b1l0eT3jpzeNHeFXDT,"Just Can't Get Enough","Speak And Spell (Deluxe)",0.403000,0.766000,0.772000,0.058400,0.183000,-9.362000,0.035300,0.920000,220893,0,1,128.166000,4,5
71SvEDmsOwIWw1IozsZoMA,"Any Way You Want It","Departure",0.002510,0.529000,0.932000,0.001090,0.136000,-7.501000,0.048800,0.571000,201693,7,1,138.158005,4,5
0odIT9B9BvOCnXfS0e4lB5,"Bette Davis Eyes","Mistaken Identity",0.020400,0.675000,0.649000,0.000000,0.095900,-10.271000,0.031900,0.596000,228000,5,1,116.624001,4,5
2D4D3hiOf5U0W6SvJoCQph,"Get Outta My Dreams, Get Into My Car","The Very Best of Billy Ocean",0.087900,0.666000,0.910000,0.000008,0.335000,-6.457000,0.039900,0.919000,284373,4,1,117.140999,4,5
05RgAMGypEvqhNs5hPCbMS,"Panama - 2015 Remastered Version","1984 (Remastered)",0.001240,0.527000,0.978000,0.000048,0.074400,-5.436000,0.109000,0.463000,210227,8,1,141.169006,4,5
4EveU9Zb50mjgi5avDNqlK,"Bamboleo","!Volare! The Very Best of the Gipsy Kings",0.414000,0.671000,0.884000,0.000150,0.070100,-9.267000,0.058600,0.933000,203173,6,0,119.573997,4,5
0dCr3qIupWh36ilLjRHi4P,"Virtual Insanity - Remastered","High Times - The Singles 1992 - 2006",0.130000,0.651000,0.946000,0.000000,0.148000,-4.717000,0.101000,0.508000,228333,6,1,91.911003,4,6
5xC8uOesnn0udeXAYlAnoY,"Alright","I Should Coco",0.000479,0.467000,0.958000,0.199000,0.299000,-4.808000,0.077500,0.701000,180880,4,0,145.919998,4,6
4c6vZqYHFur11FbWATIJ9P,"There She Goes","The La's",0.013000,0.533000,0.761000,0.829000,0.207000,-10.632000,0.029800,0.917000,162187,7,1,122.777000,4,6
1Cwsd5xI8CajJz795oy4XF,"You Get What You Give","Maybe You've Been Brainwashed Too",0.171000,0.618000,0.896000,0.000000,0.087500,-5.357000,0.030700,0.711000,300773,2,1,113.960999,4,6
3Ti0GdlrotgwsAVBBugv0I,"Can I Kick It?","People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition)",0.173000,0.848000,0.666000,0.000699,0.129000,-6.547000,0.274000,0.744000,251573,0,1,96.662003,4,6
3nrVwwePAYIRzUNH9ig6mO,"Cosmic Girl","Travelling Without Moving",0.026100,0.633000,0.921000,0.001020,0.309000,-7.719000,0.049500,0.925000,244147,11,0,119.864998,4,6
0gOyllwzM7IvfuYZ903zNv,"Buddy Holly","Weezer",0.002710,0.556000,0.920000,0.000210,0.117000,-4.606000,0.036700,0.771000,159227,8,1,121.138000,4,6
5S9Os6xwdncvFEhj0RJRHv,"Ants Marching","Under the Table and Dreaming (Expanded Edition)",0.018700,0.637000,0.856000,0.000020,0.015700,-4.340000,0.034000,0.846000,271187,2,1,113.320000,4,6
33EWQl3SDMyCyloqA6A3B6,"Praise You - Remastered","Why Try Harder - Greatest Hits",0.035200,0.624000,0.879000,0.575000,0.127000,-6.663000,0.048800,0.526000,225973,1,1,109.730003,4,6
2UVLuddklEVak5PXgC7baA,"Groove Is In The Heart","Rhino Hi-Five: Deee-Lite",0.015300,0.694000,0.881000,0.019600,0.085100,-4.053000,0.070100,0.924000,231787,1,0,121.554001,4,6
3tyTt5pEWblt96j1HsXiV5,"Freedom! '90 - Remastered","Listen Without Prejudice / MTV Unplugged (Deluxe)",0.225000,0.677000,0.852000,0.000039,0.059500,-10.856000,0.045000,0.930000,390862,5,1,91.691002,4,6
1eRqy8jW4ZLMJR6dl3xsgI,"Lovefool - Radio Edit","First Band On The Moon",0.044300,0.644000,0.599000,0.000000,0.286000,-7.936000,0.029000,0.941000,193893,9,1,111.829002,4,6
6txWz9UapYHVxEd7dDIHXT,"No Rain","Blind Melon",0.619000,0.389000,0.476000,0.000051,0.255000,-9.342000,0.031600,0.566000,217107,9,1,148.117004,4,6
5QLHGv0DfpeXLNFo7SFEy1,"1979 - Remastered 2012","Mellon Collie And The Infinite Sadness (Deluxe Edition)",0.016600,0.765000,0.788000,0.588000,0.051300,-9.896000,0.033200,0.964000,266200,3,1,126.878998,4,6
1Ab3miDy9TBJskMFlkiB5Z,"Friday I'm In Love","Greatest Hits",0.000945,0.549000,0.946000,0.002070,0.368000,-4.265000,0.037700,0.477000,214360,7,0,135.959000,4,6
3LklW07tvdx2AHsgfi1Mng,"I Wish","I Wish",0.001370,0.669000,0.809000,0.000000,0.380000,-7.146000,0.147000,0.572000,249293,7,1,97.885002,4,6
6cJqlSO19vsfCsH1FeFI35,"Santeria","Sublime (Explicit Version)",0.022300,0.673000,0.772000,0.000001,0.141000,-5.246000,0.042700,0.585000,183200,1,0,90.356003,4,6
3VEFybccRTeWSZRkJxDuNR,"Peaches","The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition",0.014600,0.417000,0.849000,0.000387,0.067300,-4.199000,0.048100,0.594000,171693,1,0,94.266998,4,6
42et6fnHCw1HIPSrdPprMl,"Semi-Charmed Life","Third Eye Blind",0.008320,0.640000,0.864000,0.000000,0.123000,-6.576000,0.031500,0.700000,268360,7,1,102.026001,4,6
5q4l9EBUjYJ8tzpkVm3kRN,"You And Me Song","Be A Girl",0.007280,0.325000,0.386000,0.000000,0.073200,-8.231000,0.038700,0.269000,169773,2,1,144.830002,4,6
67ncFJWaIbJdqZl1bpEppz,"Movin' on Up","Screamadelica",0.103000,0.516000,0.760000,0.000680,0.066600,-12.437000,0.033300,0.573000,228267,5,1,94.249001,4,6
1C0pmryC2MdXfa7MZ9uIrU,"One Week","Stunt",0.008540,0.702000,0.898000,0.000154,0.091700,-6.003000,0.037300,0.731000,169760,9,1,112.845001,4,6
6RT3PxDEQOa7m6tK502DNa,"How Bizarre","How Bizarre",0.261000,0.784000,0.675000,0.000001,0.293000,-7.718000,0.049000,0.854000,224053,0,1,124.907997,4,6
0EQknhinIfbJ12hwMGjOY5,"Walkin' On The Sun","Fush Yu Mang",0.430000,0.735000,0.974000,0.000000,0.145000,-4.636000,0.031800,0.967000,205961,6,1,123.290001,4,6
5PntSbMHC1ud6Vvl8x56qd,"Loser","Mellow Gold",0.034100,0.660000,0.627000,0.000096,0.385000,-10.397000,0.124000,0.789000,235000,6,0,85.440002,4,6
29capylmokCeuNAWqGitij,"Brimful of Asha (Norman Cook Remix) (Single Version)","Brimful of Asha",0.220000,0.686000,0.936000,0.000000,0.096400,-3.923000,0.057100,0.942000,243667,11,1,125.665001,4,6
7mnGQesk1TzQLzQ9bYWZPR,"She's so High","Tal Bachman",0.200000,0.537000,0.840000,0.000002,0.099800,-4.626000,0.036300,0.211000,224693,9,1,124.268997,4,6
5jafMI8FLibnjkYTZ33m0c,"High And Dry","The Bends",0.071800,0.418000,0.383000,0.017700,0.089600,-11.782000,0.025700,0.352000,257480,4,1,87.773003,4,6
4sutLmjkVKRN6pOAMo2joC,"Tom's Diner - 7"" Version","The Best Of Suzanne Vega - Tried And True",0.040800,0.873000,0.464000,0.032600,0.061600,-10.858000,0.054800,0.566000,227867,6,0,99.121002,4,6
1nSUJWYRqsafI8Bh1X0ypp,"People Everyday","Extended Revolution",0.008520,0.843000,0.508000,0.000002,0.648000,-13.918000,0.221000,0.704000,298773,10,1,91.094002,4,6
5CeL9C3bsoe4yzYS1Qz8cw,"Girls and Boys","Blur: The Best Of",0.009710,0.693000,0.875000,0.000000,0.060100,-8.354000,0.031500,0.901000,259387,7,0,120.047997,4,6
2JdzB67NvIa90K4gEZPLeX,"Lump","The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition",0.004680,0.499000,0.873000,0.000000,0.165000,-3.902000,0.038600,0.864000,134200,6,1,142.725998,4,6
4pl3KL59qGPUUeNeYwPrOn,"Champagne Supernova","(What's the Story) Morning Glory",0.192000,0.298000,0.864000,0.003010,0.362000,-2.255000,0.037700,0.112000,450373,2,1,150.384995,4,6
1yTQ39my3MoNROlFw3RDNy,"Say You'll Be There","Spice",0.014900,0.726000,0.679000,0.000001,0.083700,-6.219000,0.047300,0.751000,235973,1,1,107.019997,4,6
0cU7itQsrmLK0nggvYc8jM,"Crash into Me","The Best Of What's Around - Vol.1",0.218000,0.529000,0.654000,0.002330,0.102000,-10.040000,0.036700,0.485000,316333,4,1,101.258003,4,6
4CcSw8wQAHYf4XNckayPoc,"Walking on Broken Glass","Diva",0.215000,0.750000,0.562000,0.000001,0.105000,-8.450000,0.028100,0.807000,253296,0,1,115.008003,4,6
0OMNQyneWmmZtTQpULYJcl,"It's Oh So Quiet","Post",0.631000,0.474000,0.136000,0.000000,0.071700,-14.114000,0.059500,0.200000,217733,3,1,124.412003,3,6
6VnpKLtfNH4Dk09YSGPSyR,"It Ain't Over 'Til It's Over","Mama Said",0.422000,0.679000,0.568000,0.009480,0.322000,-10.740000,0.042300,0.930000,242640,6,1,159.688995,4,6
3FteycP8CaXS1MhjcXekVT,"Stop","Spiceworld",0.287000,0.722000,0.845000,0.000000,0.056100,-4.446000,0.030800,0.965000,204754,2,0,130.130005,4,6
1LzNfuep1bnAUR9skqdHCK,"Fade Into You","So Tonight That I Might See",0.245000,0.420000,0.330000,0.000679,0.067700,-13.925000,0.027500,0.175000,295600,9,1,157.143005,3,6
37EJtTS7jT5WUyXGZzrwnI,"Santa Monica","Sparkle And Fade",0.156000,0.491000,0.942000,0.000000,0.367000,-5.333000,0.132000,0.387000,191507,7,1,100.445999,4,6
4ACxa9buEUnOdYEoPcnMpi,"Your Woman","Women In Technology",0.033000,0.815000,0.605000,0.684000,0.114000,-9.118000,0.036800,0.795000,259893,5,0,102.642998,4,6
43z6scIZU2QcEieMQFAJRG,"There She Goes","Sixpence None the Richer",0.000856,0.498000,0.789000,0.000006,0.104000,-5.724000,0.031900,0.455000,164280,10,1,120.176003,4,6
3tlRGvVZWleW4ZNncqVNI9,"The Bomb! (These Sounds Fall Into My Mind)","Henry Street Bombs Vol. 1",0.000374,0.742000,0.768000,0.572000,0.063300,-7.443000,0.036500,0.823000,205760,9,0,125.910004,4,6
2fXKyAyPrEa24c6PJyqznF,"Common People","Different Class",0.005620,0.323000,0.803000,0.000059,0.073000,-9.034000,0.040800,0.540000,351693,0,1,144.270996,4,6
6l4TNbfPtNAOOlGIfceSaO,"Ascension (Don't Ever Wonder)","Maxwell's Urban Hang Suite",0.080500,0.753000,0.471000,0.029900,0.131000,-10.480000,0.031700,0.778000,346133,0,1,96.038002,4,6
4ePP9So5xRzspjLFVVbj90,"Two Princes","Pocket Full Of Kryptonite",0.001620,0.543000,0.912000,0.000002,0.056500,-10.710000,0.060100,0.836000,256733,7,1,103.731003,4,6
4pZ2aqPV39Gw3FuHrWKWnM,"Kiss Me","Greatest Hits",0.116000,0.529000,0.741000,0.000001,0.073600,-5.661000,0.026800,0.455000,205240,3,1,100.003998,4,6
1OFKUn2VLafrHj7ybnap0Q,"Only Wanna Be with You","Cracked Rear View",0.107000,0.490000,0.873000,0.000005,0.118000,-5.861000,0.035500,0.513000,229587,6,1,103.272003,4,6
0uEp9E98JB5awlA084uaIg,"Doo Wop (That Thing)","The Miseducation of Lauryn Hill",0.039300,0.535000,0.505000,0.000000,0.092300,-8.926000,0.245000,0.495000,320267,2,0,99.934998,4,6
5fpizYGbi5IQoEraj6FP0R,"Intergalactic - Remastered","Hello Nasty (Deluxe Version/Remastered 2009)",0.022000,0.734000,0.864000,0.000010,0.246000,-6.119000,0.303000,0.470000,231493,2,1,105.932999,4,6
0tNuJpBgtE65diL6Q8Q7fI,"On & On","Baduizm",0.061000,0.765000,0.403000,0.005590,0.204000,-10.946000,0.167000,0.295000,226133,11,0,80.386002,4,6
0uqvSVhGgQTIdj9G51vhvv,"Finally","Finally",0.007570,0.807000,0.653000,0.000000,0.050500,-11.010000,0.047400,0.845000,245000,7,1,120.080002,4,6
53qhh1kdcX4gRBShoW4LK8,"Sing It Back - Boris Dlugosch Mix","Catalogue",0.006980,0.761000,0.775000,0.000543,0.051200,-7.495000,0.033900,0.966000,278000,3,0,123.016998,4,6
1jI1aLmm5HTwiMtvsbwDJw,"Who Do You Think You Are","Spice",0.022600,0.727000,0.830000,0.003560,0.730000,-6.658000,0.037600,0.899000,240707,6,0,118.001999,4,6
18fr7t1FKDUiOg8DXxiZwL,"Se A Vida é - 2018 Remastered Version","Bilingual: Further Listening 1995 - 1997 (2018 Remastered Version)",0.151000,0.521000,0.838000,0.000000,0.083400,-7.602000,0.072700,0.590000,241640,9,1,92.861000,4,6
40B86SINGhkk1T0kZ47JsX,"The Beautiful Ones","The Best Of",0.059400,0.539000,0.981000,0.000000,0.381000,-5.012000,0.041000,0.853000,230867,8,0,99.093002,4,6
1pKYYY0dkg23sQQXi0Q5zN,"Around The World","Homework",0.003560,0.956000,0.795000,0.889000,0.090600,-5.311000,0.150000,0.841000,429533,7,1,121.293999,4,6
3SVAN3BRByDmHOhKyIDxfC,"Karma Police","OK Computer",0.062600,0.360000,0.505000,0.000092,0.172000,-9.129000,0.026000,0.317000,264067,7,1,74.806999,4,6
75HZ6Wxnw8xbgz6HU9kKCS,"Barely Breathing","Duncan Sheik",0.028100,0.482000,0.807000,0.000000,0.177000,-6.976000,0.045700,0.516000,254547,0,1,187.917999,4,6
5KaggKyCa9QZk25z93D4Zs,"Show Me Love - Radio Version","Det Bästa Med Robyn",0.077000,0.648000,0.623000,0.000000,0.324000,-3.945000,0.030500,0.715000,228613,6,0,90.986000,4,6
5EVIK1ZxQF78Ryq4hiWj0F,"Change The World","Forever Man",0.477000,0.719000,0.556000,0.005110,0.093500,-8.770000,0.024800,0.511000,234813,9,1,96.900002,4,6
2VQJtObCGkPxapQH7pKSUv,"Being Boring - 2001 Remastered Version","Behaviour: Further Listening 1990-1991",0.059000,0.634000,0.804000,0.289000,0.169000,-9.552000,0.039100,0.263000,410160,1,0,119.775002,4,6
6jUyYHDikmw9WltPojSR37,"Got 'Til It's Gone","The Velvet Rope",0.022300,0.789000,0.413000,0.000313,0.300000,-7.518000,0.244000,0.518000,241760,7,1,89.911003,4,6
7bu0znpSbTks0O6I98ij0W,"Tonight, Tonight - Remastered 2012","Mellon Collie And The Infinite Sadness (Deluxe Edition)",0.000063,0.287000,0.670000,0.748000,0.237000,-9.381000,0.036800,0.222000,254627,6,1,148.927994,4,6
1bSpwPhAxZwlR2enJJsv7U,"No Surprises","OK Computer",0.057700,0.255000,0.393000,0.003610,0.113000,-10.654000,0.027800,0.118000,229120,5,1,76.426003,4,6
5OnyZ56HLhrWOXdzeETqLk,"Human Behaviour","Debut",0.039600,0.681000,0.650000,0.035800,0.101000,-14.637000,0.035800,0.508000,252360,2,1,109.454002,4,6
4DqXylovNpwoJuIwGxtegd,"Stone Me Into The Groove","A Car Crash In The Blue",0.014200,0.444000,0.963000,0.093200,0.357000,-3.817000,0.103000,0.549000,243160,5,1,117.426003,4,6
6rvYf9JxdVpMdIiEbsbsBL,"I Try","Macy Gray On How Life Is",0.313000,0.593000,0.642000,0.000582,0.080400,-7.284000,0.029900,0.736000,239440,2,1,76.403000,4,6
4PgPnzbAgjCQ2eA6YAWcUw,"MMMBop - Single Version","Guilty Pleasures (International Version)",0.004560,0.692000,0.912000,0.002730,0.061600,-7.733000,0.051300,0.642000,238533,9,1,104.862000,4,6
5DiXcVovI0FcY2s0icWWUu,"Mr. Jones","August And Everything After",0.211000,0.581000,0.817000,0.000001,0.246000,-6.542000,0.038200,0.779000,272507,0,1,141.606995,4,6
2AlVWg58iy4Cx6KqD0XYu2,"Picture Of You","A Different Beat",0.109000,0.768000,0.919000,0.000001,0.366000,-6.066000,0.041600,0.862000,206040,0,1,116.649002,4,6
6PNvv1dmDbOWrAYwEcuKBX,"Criminal","Tidal",0.012900,0.595000,0.804000,0.000020,0.299000,-7.911000,0.032600,0.586000,341533,7,0,89.846001,4,6
3jDdpx9PMlfMBS5tOBHFm9,"Return Of The Mack","Return Of The Mack",0.006310,0.715000,0.833000,0.000000,0.164000,-5.379000,0.108000,0.612000,213093,2,1,95.487000,4,6
5cFcWAWIcnV38t4YCWQiZZ,"Summertime - Single Edit","The Very Best Of D.J. Jazzy Jeff & The Fresh Prince",0.003280,0.614000,0.752000,0.000000,0.379000,-6.271000,0.065200,0.444000,237093,7,1,95.017998,4,6
0z1b34WikhOH9ZxU8QDWcv,"One Headlight","Bringing Down The Horse",0.001060,0.701000,0.564000,0.002770,0.065700,-9.039000,0.029400,0.723000,312587,2,1,107.532997,4,6
17hdos7cv1vAvcfoTU4Pym,"The Only One I Know","Some Friendly",0.068500,0.543000,0.572000,0.001190,0.082300,-13.124000,0.031700,0.533000,238120,5,1,113.311996,4,6
6SaeXxdt0Id6ZzmX0ZGTQK,"Fastlove, Pt. 1","Older",0.052000,0.735000,0.640000,0.001020,0.345000,-7.522000,0.072000,0.551000,324667,10,0,104.444000,4,6
698mT3CTx8JEnp7twwJrGG,"Don't Look Back in Anger","(What's the Story) Morning Glory",0.030300,0.349000,0.912000,0.000008,0.120000,-3.603000,0.069200,0.224000,287827,0,1,164.001007,4,6
6tXnRSvuNgOq4QcxpIN54r,"Weather With You","Woodface",0.250000,0.643000,0.614000,0.000007,0.214000,-12.878000,0.027900,0.891000,224467,2,1,93.981003,4,6
2aC8wwfrM0YeTAzzk8hxqC,"Disco 2000","Different Class",0.015600,0.562000,0.894000,0.000000,0.052900,-7.524000,0.066700,0.578000,273573,7,0,133.169006,4,6
4WEaJQLlhlkOU7YJDLhn7x,"Drinking in L.A.","Glee",0.060800,0.568000,0.707000,0.000000,0.067300,-5.672000,0.058200,0.663000,236067,3,1,171.968002,4,6
6XOINCZBv8Q7RXgNNiTwIN,"A Girl Like You","Gorgeous George",0.024300,0.619000,0.781000,0.000286,0.402000,-7.455000,0.039300,0.533000,236583,5,0,126.266998,4,6
4EnkwZd0UJAuHpNMMemQaA,"Closing Time","Feeling Strangely Fine",0.020400,0.481000,0.865000,0.000001,0.170000,-5.498000,0.028300,0.241000,273160,7,1,92.085999,4,6
7tUEDtHchueeUJTfEFEhii,"Right Here - Human Nature Radio Mix","It's About Time",0.068000,0.615000,0.720000,0.010500,0.088900,-5.160000,0.065800,0.696000,226947,9,0,94.001999,4,6
6xkryXuiZU360Lngd4sx13,"Fantasy","Daydream",0.139000,0.671000,0.727000,0.000000,0.123000,-7.585000,0.035000,0.801000,243493,7,1,102.358002,4,6
1Rvl8qsKJurfFTyWLBI9ib,"Baby, I Love Your Way","The Best Of Big Mountain",0.052800,0.651000,0.747000,0.000000,0.207000,-7.269000,0.069900,0.776000,249520,1,0,147.518005,4,6
36bOT34EdRNrNhCWMwNJKu,"Just A Girl","Tragic Kingdom",0.079900,0.641000,0.914000,0.000065,0.132000,-4.798000,0.050000,0.723000,208400,2,1,107.996002,4,6
0weAUscowxeqDtpCgtbpgp,"Gettin' Jiggy Wit It","Big Willie Style",0.017500,0.881000,0.874000,0.000001,0.154000,-4.505000,0.139000,0.858000,227933,6,1,107.890999,4,6
7j5TIXPi0cCbSSqItmbyZy,"Vogue","The Immaculate Collection",0.003480,0.748000,0.840000,0.006470,0.440000,-7.701000,0.042100,0.304000,317080,6,1,115.997002,4,6
